la,lo,0,1,2,3,4,5,6,7,8,9,10
0.8488372093023255,0.298050139275766,0.543300776806234,0.23748091507626412,0.23748091507626412,0.23748091507626412,0.16843403924372885,0.10858628618211423,0.12804000581965783,0.2374808436472236,0.18818988918229781,0.06647790674469818,0.08204276713944321
0.8488372093023255,0.3008356545961003,0.543300776806234,0.2307712688099497,0.2307712688099497,0.2307712688099497,0.15897066781060484,0.10248540477204232,0.12784957926363805,0.2307711990977917,0.18789250105466293,0.06527164478884938,0.08364110362806865
0.8488372093023255,0.30362116991643456,0.543300776806234,0.22512007099467685,0.22512007099467685,0.22512007099467685,0.1507010428475979,0.09715411226581333,0.12780950633518268,0.22512000272856267,0.1881559695815331,0.05902046976077297,0.0846187269172279
0.8488372093023255,0.3064066852367688,0.5411272240484092,0.2205396093346997,0.2205396093346997,0.2205396093346997,0.1437716305908821,0.09268683306003814,0.12809279522407632,0.22053954224064648,0.1889268122296095,0.047662353815362817,0.08460320908724123
0.8488372093023255,0.30919220055710306,0.5389536712905842,0.2172285928001143,0.2172285928001143,0.2172285928001143,0.1384906898250532,0.08928229657178782,0.128789423012344,0.21722852655329297,0.19030694556677127,0.04575386113437725,0.08492908351696099
0.8488372093023255,0.31197771587743733,0.5427573684427222,0.21526658494232737,0.21526658494232737,0.21526658494232737,0.13510021635688546,0.0870965135557176,0.12987609397091038,0.21526651919754988,0.19225440394742116,0.044528187982320576,0.08775332857453214
0.8488372093023255,0.3147632311977716,0.543300776806234,0.21412476135265926,0.21412476135265926,0.21412476135265926,0.13359370649909472,0.08612529119057669,0.13130333139077585,0.21412469590005476,0.1946962996713112,0.05818186575916166,0.09236212408056857
0.8488372093023255,0.31754874651810583,0.543300776806234,0.2133922169361401,0.2133922169361401,0.2133922169361401,0.13403553076312053,0.08641012809653166,0.13307412738393185,0.21339212501653176,0.197633894863121,0.08003225565255867,0.09712609788647156
0.8546511627906976,0.2841225626740947,0.4287819428364617,0.30714673403349435,0.30714673403349435,0.30714673403349435,0.24599330882527176,0.15858748388556168,0.14634104509235663,0.3071466447781751,0.21568385543750132,0.022282728006330185,0.07032680549951895
0.8546511627906976,0.28690807799442897,0.5287276845604159,0.2959875794499367,0.2959875794499367,0.2959875794499367,0.2331316275138917,0.15029576745348622,0.14371771090395605,0.2959874930500523,0.21172330819286148,0.0341504015995031,0.0718165171782378
0.8546511627906976,0.28969359331476324,0.5287276845604159,0.2869365257979551,0.2869365257979551,0.2869365257979551,0.22184581095502942,0.14301998535743096,0.14228128342583143,0.2869364417140788,0.20950386194375403,0.04128829620052761,0.07315105055709009
0.8546511627906976,0.2924791086350975,0.5287276845604159,0.2785830192616561,0.2785830192616561,0.2785830192616561,0.21119951476095788,0.13615649162313836,0.14116597368106235,0.27858293731529765,0.20775755468391824,0.04642830397145816,0.07426833431612923
0.8546511627906976,0.29526462395543174,0.5287276845604159,0.27098250110969163,0.27098250110969163,0.27098250110969163,0.20129557182324395,0.12977158094071306,0.14037979625533978,0.2709824211081744,0.2064966921289803,0.05035264662917008,0.07546320722510164
0.8546511627906976,0.298050139275766,0.5287276845604159,0.2642002481050081,0.2642002481050081,0.2642002481050081,0.1922500622981275,0.12394008829600411,0.1399282010669337,0.26420016983895217,0.20573026691728255,0.05074532468050271,0.07726327550355358
0.8546511627906976,0.3008356545961003,0.5287276845604159,0.25831246533754576,0.25831246533754576,0.25831246533754576,0.18419063437578823,0.118744306397905,0.13974867434745378,0.25831238857807165,0.20546411637546821,0.05244383184330376,0.07921852208187208
0.8546511627906976,0.30362116991643456,0.5260835921281571,0.25335321720217824,0.25335321720217824,0.25335321720217824,0.17723000975099967,0.11425690508686477,0.13969257224761628,0.25335314171169,0.20567473343137938,0.04661532232359124,0.08086341206045747
0.8604651162790697,0.28690807799442897,0.5139943296163597,0.32001870396492227,0.32001870396492227,0.32001870396492227,0.25364391070021547,0.16351970229044546,0.1552465321288444,0.3200186114158885,0.22869604535318824,0.027172104057385058,0.07335278234691661
0.8604651162790697,0.28969359331476324,0.5139943296163597,0.31184618118542434,0.31184618118542434,0.31184618118542434,0.24353555473880378,0.1570030098614125,0.15394603202404034,0.3118460907275979,0.22668674286323712,0.03399051126473325,0.07270103348747711
0.8604651162790697,0.2924791086350975,0.5139943296163597,0.3043320234711677,0.3043320234711677,0.3043320234711677,0.23408804270704894,0.15091235274906278,0.15293790400524646,0.30433193493608424,0.2251081404202055,0.040025908576323266,0.07212687377797089
0.8604651162790697,0.29526462395543174,0.5139943296163597,0.297530072823439,0.297530072823439,0.297530072823439,0.22538568264954034,0.1453020829764137,0.15222791857416032,0.2975299860288572,0.22396970395919047,0.044222246267584406,0.07228205207783743
0.8604651162790697,0.298050139275766,0.5139943296163597,0.2914987025010595,0.2914987025010595,0.2914987025010595,0.21751904640804684,0.1402305907344905,0.1518204570376264,0.2914986172498011,0.22327837516592997,0.047602525539232034,0.07276310480742373
0.8604651162790697,0.3008356545961003,0.5139943296163597,0.28628748979234286,0.28628748979234286,0.28628748979234286,0.2105827839561178,0.1357588953194471,0.15164969293183536,0.28628740587454365,0.22303841371121766,0.05015780147743289,0.0736631389466497
0.8604651162790697,0.30362116991643456,0.5031986275540865,0.2816842652268711,0.2816842652268711,0.2816842652268711,0.2044302691308427,0.13179246923251062,0.15149624033113704,0.2816841824869575,0.22308022159123,0.04156450707461301,0.07476490487570217
0.8604651162790697,0.31754874651810583,0.24050353349032916,0.2336788168428122,0.2336788168428122,0.2336788168428122,0.1908378559059571,0.12302966183899959,0.15522665595633056,0.2336787463866629,0.2300574045857407,0.043546373710669495,0.08821886347413178
0.8662790697674418,0.20891364902506965,0.49910402051919545,0.4140244393108554,0.4140244393108554,0.4123022949033561,0.3574628838698133,0.23045010314168443,0.19465061669298211,0.41402432270737904,0.2440292825546918,0.08084393326396284,0.04313956736289997
0.8662790697674418,0.2116991643454039,0.49910402051919545,0.42838399443625536,0.42838399443625536,0.42342306707015476,0.3653648639200724,0.23554438096138852,0.19813322132860778,0.42838414070290975,0.2506115782900672,0.07956085136164831,0.042239533223674
0.8662790697674418,0.21448467966573817,0.49910402051919545,0.44279925737486814,0.44279925737486814,0.4348580952741675,0.3614005466669015,0.2329886502047111,0.20177878920661854,0.44279913340841326,0.2573798796501012,0.07222895477699384,0.04092051767480835
0.8662790697674418,0.21727019498607242,0.49910402051919545,0.4572632979681121,0.4572632979681121,0.44658205778211624,0.35632473859508457,0.229716359422797,0.20557834399104033,0.4572631703005593,0.26431919890422334,0.07222895477699384,0.03983426957574253
0.8662790697674418,0.2200557103064067,0.49910402051919545,0.4717694526019667,0.4717694526019667,0.458571498672648,0.35194034711405137,0.22688981365418362,0.20951297125964227,0.4717693212225396,0.2714156526809579,0.06782981682620116,0.04014462617547562
0.8662790697674418,0.22284122562674094,0.49910402051919545,0.48631265692977604,0.48631265692977604,0.4708045612917751,0.3482702950560328,0.22452379087541058,0.2135528567536536,0.4863125218289944,0.2786563042023388,0.06269748921694303,0.043015424723006734
0.8662790697674418,0.22562674094707522,0.49910402051919545,0.5008881131494455,0.5008881131494455,0.4746814519289949,0.3453476339465715,0.22263959886660484,0.21772321970271552,0.5008879743190565,0.2809510046354684,0.059948027997697606,0.04816734427857608
0.8662790697674418,0.22841225626740946,0.49910402051919545,0.51549102345888,0.51549102345888,0.4716164560240523,0.3431918215386076,0.22124978172413143,0.2181670140277156,0.5154908808918588,0.27913685817410316,0.04363455809684142,0.05352099562397194
0.8662790697674418,0.23119777158774374,0.49910402051919545,0.5301179227787889,0.5301179227787889,0.46915305119289474,0.34181725123842593,0.22036361864256176,0.21669446748340995,0.5301177764689969,0.277678788637975,0.03611936409757059,0.05710561435088917
0.8662790697674418,0.233983286908078,0.49910402051919545,0.5397017990078625,0.5374124477749246,0.4673008330397122,0.34123405173933785,0.21998763942548316,0.21543692555791,0.5397016502457224,0.2765824755881422,0.022738652830576193,0.05944880667887402
0.8662790697674418,0.28690807799442897,0.4951104451550968,0.34498859842313834,0.34498859842313834,0.34498859842313834,0.2758757261573424,0.17785219157220247,0.16686030796205809,0.3449884994847402,0.245800674542535,0.02805427785445068,0.06812327364141399
0.8662790697674418,0.28969359331476324,0.49910402051919545,0.3375221521852696,0.3375221521852696,0.3375221521852696,0.26677456212792544,0.17198481937515073,0.1656466859661452,0.33752232170189855,0.2439279970491525,0.04125169170682872,0.06824741628130722
0.8662790697674418,0.2924791086350975,0.49910402051919545,0.33060825282199385,0.33060825282199385,0.33060825282199385,0.25836865293096795,0.1665656666432854,0.1647305653910848,0.3306081575632776,0.24249359235076717,0.05298272624227587,0.06823189845132056
0.8662790697674418,0.29526462395543174,0.49910402051919545,0.3184599513732096,0.3184599513732096,0.3184599513732096,0.250684439786904,0.16161177960070802,0.1640859789792378,0.3184598592230336,0.2414602277693303,0.05793175643691763,0.06813879147140063
0.8662790697674418,0.298050139275766,0.49910402051919545,0.3064108045010526,0.3064108045010526,0.3064108045010526,0.24379125093600454,0.1571678530346042,0.16371623942602315,0.30641071543404513,0.24083310956914533,0.05866494609538308,0.06816982713137394
0.8662790697674418,0.3008356545961003,0.49910402051919545,0.2945058582363029,0.2945058582363029,0.2945058582363029,0.2377587877809256,0.15327882230387074,0.1635526350167828,0.29450577221556523,0.24061539306191132,0.05701526936383582,0.0680146488315074
0.872093023255814,0.20891364902506965,0.4840603079027207,0.42140799019030717,0.42140799019030717,0.42140799019030717,0.3704374734571594,0.2388146097000645,0.2044979778398843,0.42140787169750776,0.256096772147685,0.07644479531317017,0.03953943080599609
0.872093023255814,0.2116991643454039,0.4840603079027207,0.4353442725531149,0.4353442725531149,0.4353442725531149,0.3832337447333127,0.247064157347921,0.20774249584991394,0.4353441504942618,0.2622387441354588,0.07112917028929568,0.03829800440706372
0.872093023255814,0.21448467966573817,0.4840603079027207,0.4493450586996426,0.4493450586996426,0.4493450586996426,0.38916942555835554,0.25089079408700854,0.21114570265662677,0.4493449330582303,0.26857224354336456,0.06892960131389933,0.036932435368238106
0.872093023255814,0.21727019498607242,0.4840603079027207,0.46334930992546103,0.46334930992546103,0.46334930992546103,0.38456540135920125,0.24792265468271293,0.2146995836743317,0.463349180700603,0.27508338699992646,0.06636343750927026,0.035659973309332425
0.872093023255814,0.2200557103064067,0.4840603079027207,0.47735729277513106,0.47735729277513106,0.47604695971410854,0.3805885565116716,0.24535884759001964,0.21839633803962272,0.47735742651036495,0.2817592377271785,0.06453046336310665,0.03578411594922566
0.872093023255814,0.22284122562674094,0.4840603079027207,0.49142071689345296,0.49142071689345296,0.48758327485123537,0.3772730087195521,0.2432213679368017,0.22222848547252153,0.4914205804856071,0.28858749000949435,0.06398057111925756,0.03829800440706372
0.872093023255814,0.22562674094707522,0.4840603079027207,0.5055331852109669,0.5055331852109669,0.49935761428118036,0.3746366164684183,0.2415219006347416,0.2261757223559441,0.5055330451919844,0.29555662695917245,0.05573218746152129,0.042239533223674
0.872093023255814,0.22841225626740946,0.4840603079027207,0.5196885672027739,0.5196885672027739,0.5008188115636306,0.3726945727982372,0.2402697248784108,0.22966206713155896,0.5196884235616739,0.2964214978958804,0.042168178779910526,0.04663107910989727
0.872093023255814,0.23119777158774374,0.4840603079027207,0.5338825981559008,0.5338825981559008,0.4985513169846805,0.37145753949144206,0.23947222965607906,0.22829488567380518,0.5338824508827935,0.2950793860646921,0.034469687366023335,0.05033984047670773
0.872093023255814,0.233983286908078,0.4840603079027207,0.548109947179131,0.548109947179131,0.4968472976073174,0.37093271325117483,0.2391338827280956,0.2271281757194707,0.5481097962654911,0.29407079068009273,0.02402173473289072,0.05249681884485273
0.872093023255814,0.2841225626740947,0.3925566015141981,0.3494681463123866,0.3494681463123866,0.3494681463123866,0.3079202463490125,0.19851077175301826,0.17995453806412598,0.34946804622774963,0.26516403361164237,0.021822165757494384,0.05994537723844697
0.872093023255814,0.28690807799442897,0.4840603079027207,0.3384422640092422,0.3384422640092422,0.3384422640092422,0.2993345795002337,0.1929757321911722,0.17845730659589182,0.3384421667459379,0.2628866873928574,0.04638401931608684,0.06109369665745942
0.872093023255814,0.28969359331476324,0.4840603079027207,0.3261156442492651,0.3261156442492651,0.3261156442492651,0.29119377552347414,0.1877274884763573,0.17737640613902303,0.32611555014012966,0.2612167386761385,0.0628807866315594,0.06261444399615158
0.872093023255814,0.2924791086350975,0.4840603079027207,0.3138785834617256,0.3138785834617256,0.3138785834617256,0.28368548178955566,0.18288701381187494,0.17654011083744567,0.3138784924838425,0.2599075998522052,0.07076257546006295,0.06402656652493714
0.872093023255814,0.29526462395543174,0.4840603079027207,0.3017436092409826,0.3017436092409826,0.3017436092409826,0.2768619410324001,0.17848816007421706,0.17595216083114887,0.30174352136822963,0.2589651082477008,0.09477453677480632,0.06520592160392291
0.877906976744186,0.20891364902506965,0.4688665810082881,0.42999365703908593,0.42999365703908593,0.42999365703908593,0.38492896814016847,0.24815704026410929,0.21455574857646265,0.4299935363493628,0.2687748145544432,0.06563024785080482,0.038018683467303936
0.877906976744186,0.2116991643454039,0.4688665810082881,0.44335446969506953,0.44335446969506953,0.44335446969506953,0.3973152938817707,0.2561423027036171,0.21758066693855704,0.4433543455865454,0.2745017052882078,0.066730032338503,0.037553148567704295
0.877906976744186,0.21448467966573817,0.4688665810082881,0.4568024424224433,0.4568024424224433,0.4568024424224433,0.40956248336262163,0.26403786626226794,0.2207589310402072,0.4568023148728154,0.2804223321602936,0.0614144073146285,0.03736693460786444
0.877906976744186,0.21727019498607242,0.4688665810082881,0.47032797961701756,0.47032797961701756,0.47032797961701756,0.4130070387221811,0.26625851499275555,0.22408380862943264,0.47032784860643856,0.2865243894550745,0.05774845902230127,0.037335898947891126
0.877906976744186,0.2200557103064067,0.4688665810082881,0.4839233514865283,0.4839233514865283,0.4839233514865283,0.40939109521001027,0.2639273751120936,0.22754835373196777,0.48392321699712865,0.2927954136913392,0.060314622826930335,0.0378945408274107
0.877906976744186,0.22284122562674094,0.4688665810082881,0.49758136132783326,0.49758136132783326,0.49758136132783326,0.406380740940037,0.26198664875117683,0.2311460478181172,0.497581223343585,0.2992242035125561,0.05866494609538308,0.039198038546289685
0.877906976744186,0.22562674094707522,0.4688665810082881,0.5112950789823509,0.5112950789823509,0.5112950789823509,0.40399036931854604,0.2604456151045767,0.2348701586359004,0.5112949374889995,0.30580018862453334,0.04070179946297963,0.04101362465472828
0.877906976744186,0.22841225626740946,0.4688665810082881,0.5250586404697432,0.5250586404697432,0.5250586404697432,0.402230908672531,0.2593113194866901,0.2387143813779071,0.5250584954545342,0.31251311426424916,0.034469687366023335,0.04310853170292666
0.877906976744186,0.23119777158774374,0.4688665810082881,0.5388669814433542,0.5388669814433542,0.5279876986486643,0.4011108884279385,0.25858926067948523,0.2399271484846796,0.5388668328948295,0.31250254397005733,0.03336990287832517,0.04504826045125849
0.877906976744186,0.233983286908078,0.4688665810082881,0.5527145044674068,0.5527145044674068,0.5264153522843494,0.4006361725651068,0.2582832190955652,0.2388424010266791,0.5527143523755402,0.3115720425500093,0.025121519220588893,0.046615561279910615
0.877906976744186,0.23676880222841226,0.4688665810082881,0.5529056169175194,0.5529056169175194,0.5253691648831059,0.4006204464360179,0.2582730807163112,0.2379476526801282,0.5529054647767504,0.310952654863487,0.02035578644056349,0.04795009465876292
0.877906976744186,0.27019498607242337,0.23063866235664368,0.39946310995290985,0.39946310995290985,0.39946310995290985,0.38245330225921303,0.24656101879782677,0.20255150212838008,0.3994629970754259,0.2988122775702459,0.011007618295129045,0.047453524099189966
0.8837209302325582,0.20891364902506965,0.45352639046969534,0.44042114680317507,0.44042114680317507,0.44042114680317507,0.39824740021098065,0.2567432164705841,0.22479603814451227,0.44042102344523765,0.2819815294363761,0.054998997803055845,0.03727382762794451
0.8837209302325582,0.2116991643454039,0.45352639046969534,0.4531755705832786,0.4531755705832786,0.4531755705832786,0.4103935693032783,0.2645736538302986,0.22761824091919391,0.45317544396170456,0.28731952800323357,0.06269748921694303,0.037335898947891126
0.8837209302325582,0.21448467966573817,0.45352639046969534,0.46603847799963843,0.46603847799963843,0.46603847799963843,0.42270366330048426,0.2725097709059653,0.23058801893173372,0.4660383480866688,0.29285110494282734,0.05316602365689223,0.03773936252754415
0.8837209302325582,0.21727019498607242,0.45352639046969534,0.47899947381438246,0.47899947381438246,0.47899947381438246,0.43516168952894885,0.28054125748139364,0.23369960168043422,0.47899934058491794,0.298564585601871,0.05554889004690493,0.03818937959715713
0.8837209302325582,0.2200557103064067,0.45352639046969534,0.49204922896788156,0.49204922896788156,0.49204922896788156,0.4383181102182549,0.28257632232045304,0.23694700494131266,0.49204909239921035,0.30444924192058775,0.05169964433996133,0.03887216411656994
0.8837209302325582,0.22284122562674094,0.45352639046969534,0.5051792140341894,0.5051792140341894,0.5051792140341894,0.43557350087542557,0.2808067455482978,0.24032424449038642,0.505179074105782,0.31049450360478587,0.05078315726687953,0.039554948635982745
0.8837209302325582,0.22562674094707522,0.45352639046969534,0.5183819657656029,0.5183819657656029,0.5183819657656029,0.4333960983580348,0.2794030096139673,0.24382554982595792,0.5183818224588396,0.31669058918819826,0.040885096877596,0.040423947115235406
0.8837209302325582,0.22841225626740946,0.45352639046969534,0.5316505540035406,0.5316505540035406,0.5316505540035406,0.43179469863658987,0.2783706132994297,0.24744525730747216,0.5316504073015749,0.32302819050131276,0.03153692873216155,0.04121535644455479
0.8837209302325582,0.23119777158774374,0.45352639046969534,0.5449788482231033,0.5449788482231033,0.5449788482231033,0.4307756987805506,0.2777138525280977,0.2511778101555166,0.5449786981106575,0.3294981571402022,0.029887252000614296,0.042037801433847485
0.8837209302325582,0.233983286908078,0.45352639046969534,0.552940001165866,0.552940001165866,0.552940001165866,0.4303438965920119,0.2774354766909554,0.25057682308982904,0.5529398490162987,0.32908433801087256,0.026221303708287062,0.043015424723006734
0.8837209302325582,0.23676880222841226,0.45352639046969534,0.5403574986274954,0.5403574986274954,0.5403574986274954,0.4303297697302881,0.277426197496384,0.2484230367617825,0.5403573496975731,0.32851180670308106,0.02402173473289072,0.04424133329195245
0.8837209302325582,0.2395543175487465,0.4204126147976627,0.5282521108530042,0.5282521108530042,0.5282521108530042,0.4295842445936567,0.27694556958497224,0.24436038984440858,0.5282519650206413,0.3276470935319581,0.015773351075154447,0.04568449148071133
0.8837209302325582,0.24233983286908078,0.4258559784983895,0.5154150582590444,0.5154150582590444,0.5154150582590444,0.4309361586061681,0.27781712652693874,0.24080971466098008,0.5154149157114615,0.32796199363952266,0.012107402782827214,0.04715868532944353
0.8837209302325582,0.24512534818941503,0.40498987202327064,0.5029125190889219,0.5029125190889219,0.5029125190889219,0.43217372500208506,0.2786149654231435,0.2372927007374541,0.5029123797405225,0.32830276730301944,0.01907270453824896,0.04844666521833587
0.8837209302325582,0.2618384401114206,0.2947619789981643,0.42443007242095676,0.42443007242095676,0.42443007242095676,0.42443007242095676,0.27745661263414584,0.21964607910171668,0.42442995315485876,0.3241524280596821,0.016139945904387172,0.043015424723006734
0.8837209302325582,0.2646239554317549,0.26164828402235435,0.4133359547102408,0.4133359547102408,0.4133359547102408,0.4133359547102408,0.2729702938958056,0.21830368942903397,0.4133358382829358,0.3221227738092721,0.013023889855909023,0.041882623133980945
0.8895348837209303,0.20891364902506965,0.43804304483207235,0.4525633177270603,0.4525633177270603,0.4525633177270603,0.41327811454054153,0.2664332731571838,0.23519523023153016,0.4525634578066439,0.2956465533425952,0.06178100214386122,0.03631172216877192
0.8895348837209303,0.2116991643454039,0.43804304483207235,0.46469349414570854,0.46469349414570854,0.46469349414570854,0.4247198063585751,0.2738095454937087,0.2378301054233259,0.4646933645768969,0.30062184882964754,0.04675061414531957,0.03648241829862512
0.8895348837209303,0.21448467966573817,0.43804304483207235,0.4769510788644316,0.4769510788644316,0.4769510788644316,0.43634648010182214,0.2813050726641699,0.24060667849013967,0.47695094615911604,0.30578804067449206,0.039418717560665104,0.036761739238384904
